well,fov,resolution_x,resolution_y,center_x,center_y
B12,17,0.14949402023919042,0.14949402023919042,32892.121401103956,2320.894854645814
B12,18,0.14949402023919042,0.14949402023919042,32892.121401103956,2627.655854645814
B12,19,0.14949402023919042,0.14949402023919042,33198.88340110395,2627.655854645814
B12,20,0.14949402023919042,0.14949402023919042,33505.64440110396,2627.655854645814
B12,21,0.14949402023919042,0.14949402023919042,33812.40640110395,2627.655854645814
B12,22,0.14949402023919042,0.14949402023919042,34119.168401103954,2627.655854645814
B12,23,0.14949402023919042,0.14949402023919042,34425.93040110395,2627.655854645814
B12,24,0.14949402023919042,0.14949402023919042,34732.691401103955,2627.655854645814
B12,25,0.14949402023919042,0.14949402023919042,35039.45340110395,2627.655854645814
B12,26,0.14949402023919042,0.14949402023919042,35039.45340110395,2934.4178546458143
B12,27,0.14949402023919042,0.14949402023919042,34732.691401103955,2934.4178546458143
B12,28,0.14949402023919042,0.14949402023919042,34425.93040110395,2934.4178546458143
B12,29,0.14949402023919042,0.14949402023919042,33812.40640110395,2934.4178546458143
B12,30,0.14949402023919042,0.14949402023919042,33505.64440110396,2934.4178546458143
B12,31,0.14949402023919042,0.14949402023919042,33198.88340110395,2934.4178546458143
B12,32,0.14949402023919042,0.14949402023919042,32892.121401103956,2934.4178546458143
B12,33,0.14949402023919042,0.14949402023919042,32892.121401103956,3241.179854645814
B12,34,0.14949402023919042,0.14949402023919042,33198.88340110395,3241.179854645814
B12,35,0.14949402023919042,0.14949402023919042,33505.64440110396,3241.179854645814
B12,36,0.14949402023919042,0.14949402023919042,33812.40640110395,3241.179854645814
B12,37,0.14949402023919042,0.14949402023919042,34119.168401103954,3241.179854645814
B12,38,0.14949402023919042,0.14949402023919042,34425.93040110395,3241.179854645814
B12,39,0.14949402023919042,0.14949402023919042,34732.691401103955,3241.179854645814
B12,40,0.14949402023919042,0.14949402023919042,35039.45340110395,3241.179854645814
B12,41,0.14949402023919042,0.14949402023919042,35039.45340110395,3547.941854645814
B12,42,0.14949402023919042,0.14949402023919042,34732.691401103955,3547.941854645814
B12,43,0.14949402023919042,0.14949402023919042,34425.93040110395,3547.941854645814
B12,44,0.14949402023919042,0.14949402023919042,34119.168401103954,3547.941854645814
B12,45,0.14949402023919042,0.14949402023919042,33812.40640110395,3547.941854645814
B12,46,0.14949402023919042,0.14949402023919042,33505.64440110396,3547.941854645814
B12,47,0.14949402023919042,0.14949402023919042,33198.88340110395,3547.941854645814
B12,48,0.14949402023919042,0.14949402023919042,32892.121401103956,3547.941854645814
B12,49,0.14949402023919042,0.14949402023919042,32892.121401103956,3854.702854645814
B12,50,0.14949402023919042,0.14949402023919042,33198.88340110395,3854.702854645814
B12,51,0.14949402023919042,0.14949402023919042,33505.64440110396,3854.702854645814
B12,52,0.14949402023919042,0.14949402023919042,33812.40640110395,3854.702854645814
B12,53,0.14949402023919042,0.14949402023919042,34119.168401103954,3854.702854645814
B12,54,0.14949402023919042,0.14949402023919042,34425.93040110395,3854.702854645814
B12,55,0.14949402023919042,0.14949402023919042,34732.691401103955,3854.702854645814
B12,56,0.14949402023919042,0.14949402023919042,35039.45340110395,3854.702854645814
B12,57,0.14949402023919042,0.14949402023919042,35039.45340110395,4161.464854645814
B12,58,0.14949402023919042,0.14949402023919042,34732.691401103955,4161.464854645814
B12,59,0.14949402023919042,0.14949402023919042,34425.93040110395,4161.464854645814
B12,60,0.14949402023919042,0.14949402023919042,34119.168401103954,4161.464854645814
B12,61,0.14949402023919042,0.14949402023919042,33812.40640110395,4161.464854645814
B12,62,0.14949402023919042,0.14949402023919042,33505.64440110396,4161.464854645814
B12,63,0.14949402023919042,0.14949402023919042,33198.88340110395,4161.464854645814
B12,64,0.14949402023919042,0.14949402023919042,32892.121401103956,4161.464854645814
B14,1,0.14949402023919042,0.14949402023919042,40294.76611039558,2934.4178546458143
B14,2,0.14949402023919042,0.14949402023919042,39067.719110395585,2014.1328546458142
B14,3,0.14949402023919042,0.14949402023919042,39374.48111039558,2014.1328546458142
B14,4,0.14949402023919042,0.14949402023919042,39681.242110395586,2014.1328546458142
B14,5,0.14949402023919042,0.14949402023919042,39988.00411039558,2014.1328546458142
B14,6,0.14949402023919042,0.14949402023919042,40294.76611039558,2014.1328546458142
B14,7,0.14949402023919042,0.14949402023919042,40601.52811039558,2014.1328546458142
B14,8,0.14949402023919042,0.14949402023919042,40908.289110395584,2014.1328546458142
B14,9,0.14949402023919042,0.14949402023919042,41215.05111039558,2014.1328546458142
B14,10,0.14949402023919042,0.14949402023919042,41215.05111039558,2320.894854645814
B14,11,0.14949402023919042,0.14949402023919042,40908.289110395584,2320.894854645814
B14,12,0.14949402023919042,0.14949402023919042,40601.52811039558,2320.894854645814
B14,13,0.14949402023919042,0.14949402023919042,40294.76611039558,2320.894854645814
B14,14,0.14949402023919042,0.14949402023919042,39988.00411039558,2320.894854645814
B14,15,0.14949402023919042,0.14949402023919042,39681.242110395586,2320.894854645814
B14,16,0.14949402023919042,0.14949402023919042,39374.48111039558,2320.894854645814
B14,17,0.14949402023919042,0.14949402023919042,39067.719110395585,2320.894854645814
B14,18,0.14949402023919042,0.14949402023919042,39067.719110395585,2627.655854645814
B14,19,0.14949402023919042,0.14949402023919042,39374.48111039558,2627.655854645814
B14,20,0.14949402023919042,0.14949402023919042,39681.242110395586,2627.655854645814
B14,21,0.14949402023919042,0.14949402023919042,39988.00411039558,2627.655854645814
B14,22,0.14949402023919042,0.14949402023919042,40294.76611039558,2627.655854645814
B14,23,0.14949402023919042,0.14949402023919042,40601.52811039558,2627.655854645814
B14,24,0.14949402023919042,0.14949402023919042,40908.289110395584,2627.655854645814
B14,25,0.14949402023919042,0.14949402023919042,41215.05111039558,2627.655854645814
B14,26,0.14949402023919042,0.14949402023919042,41215.05111039558,2934.4178546458143
B14,27,0.14949402023919042,0.14949402023919042,40908.289110395584,2934.4178546458143
B14,28,0.14949402023919042,0.14949402023919042,40601.52811039558,2934.4178546458143
B14,29,0.14949402023919042,0.14949402023919042,39988.00411039558,2934.4178546458143
B14,30,0.14949402023919042,0.14949402023919042,39681.242110395586,2934.4178546458143
B14,31,0.14949402023919042,0.14949402023919042,39374.48111039558,2934.4178546458143
B14,32,0.14949402023919042,0.14949402023919042,39067.719110395585,2934.4178546458143
B14,33,0.14949402023919042,0.14949402023919042,39067.719110395585,3241.179854645814
B14,34,0.14949402023919042,0.14949402023919042,39374.48111039558,3241.179854645814
B14,35,0.14949402023919042,0.14949402023919042,39681.242110395586,3241.179854645814
B14,36,0.14949402023919042,0.14949402023919042,39988.00411039558,3241.179854645814
B14,37,0.14949402023919042,0.14949402023919042,40294.76611039558,3241.179854645814
B14,38,0.14949402023919042,0.14949402023919042,40601.52811039558,3241.179854645814
B14,39,0.14949402023919042,0.14949402023919042,40908.289110395584,3241.179854645814
B14,40,0.14949402023919042,0.14949402023919042,41215.05111039558,3241.179854645814
B14,41,0.14949402023919042,0.14949402023919042,41215.05111039558,3547.941854645814
B14,42,0.14949402023919042,0.14949402023919042,40908.289110395584,3547.941854645814
B14,43,0.14949402023919042,0.14949402023919042,40601.52811039558,3547.941854645814
B14,44,0.14949402023919042,0.14949402023919042,40294.76611039558,3547.941854645814
B14,45,0.14949402023919042,0.14949402023919042,39988.00411039558,3547.941854645814
B14,46,0.14949402023919042,0.14949402023919042,39681.242110395586,3547.941854645814
B14,47,0.14949402023919042,0.14949402023919042,39374.48111039558,3547.941854645814
B14,48,0.14949402023919042,0.14949402023919042,39067.719110395585,3547.941854645814
B14,49,0.14949402023919042,0.14949402023919042,39067.719110395585,3854.702854645814
B14,50,0.14949402023919042,0.14949402023919042,39374.48111039558,3854.702854645814
B14,51,0.14949402023919042,0.14949402023919042,39681.242110395586,3854.702854645814
B14,52,0.14949402023919042,0.14949402023919042,39988.00411039558,3854.702854645814
B14,53,0.14949402023919042,0.14949402023919042,40294.76611039558,3854.702854645814
B14,54,0.14949402023919042,0.14949402023919042,40601.52811039558,3854.702854645814
B14,55,0.14949402023919042,0.14949402023919042,40908.289110395584,3854.702854645814
B14,56,0.14949402023919042,0.14949402023919042,41215.05111039558,3854.702854645814
B14,57,0.14949402023919042,0.14949402023919042,41215.05111039558,4161.464854645814
B14,58,0.14949402023919042,0.14949402023919042,40908.289110395584,4161.464854645814
B14,59,0.14949402023919042,0.14949402023919042,40601.52811039558,4161.464854645814
B14,60,0.14949402023919042,0.14949402023919042,40294.76611039558,4161.464854645814
B14,61,0.14949402023919042,0.14949402023919042,39988.00411039558,4161.464854645814
B14,62,0.14949402023919042,0.14949402023919042,39681.242110395586,4161.464854645814
B14,63,0.14949402023919042,0.14949402023919042,39374.48111039558,4161.464854645814
B14,64,0.14949402023919042,0.14949402023919042,39067.719110395585,4161.464854645814
B16,1,0.14949402023919042,0.14949402023919042,46470.36381968721,2934.4178546458143
B16,2,0.14949402023919042,0.14949402023919042,45243.316819687214,2014.1328546458142
B16,3,0.14949402023919042,0.14949402023919042,45550.07881968721,2014.1328546458142
B16,4,0.14949402023919042,0.14949402023919042,45856.839819687215,2014.1328546458142
B16,5,0.14949402023919042,0.14949402023919042,46163.60181968721,2014.1328546458142
B16,6,0.14949402023919042,0.14949402023919042,46470.36381968721,2014.1328546458142
B16,7,0.14949402023919042,0.14949402023919042,46777.12581968721,2014.1328546458142
B16,8,0.14949402023919042,0.14949402023919042,47083.88681968721,2014.1328546458142
B16,9,0.14949402023919042,0.14949402023919042,47390.64881968721,2014.1328546458142
B16,10,0.14949402023919042,0.14949402023919042,47390.64881968721,2320.894854645814
B16,11,0.14949402023919042,0.14949402023919042,47083.88681968721,2320.894854645814
B16,12,0.14949402023919042,0.14949402023919042,46777.12581968721,2320.894854645814
B16,13,0.14949402023919042,0.14949402023919042,46470.36381968721,2320.894854645814
B16,14,0.14949402023919042,0.14949402023919042,46163.60181968721,2320.894854645814
B16,15,0.14949402023919042,0.14949402023919042,45856.839819687215,2320.894854645814
B16,16,0.14949402023919042,0.14949402023919042,45550.07881968721,2320.894854645814
B16,17,0.14949402023919042,0.14949402023919042,45243.316819687214,2320.894854645814
B16,18,0.14949402023919042,0.14949402023919042,45243.316819687214,2627.655854645814
B16,19,0.14949402023919042,0.14949402023919042,45550.07881968721,2627.655854645814
B16,20,0.14949402023919042,0.14949402023919042,45856.839819687215,2627.655854645814
B16,21,0.14949402023919042,0.14949402023919042,46163.60181968721,2627.655854645814
B16,22,0.14949402023919042,0.14949402023919042,46470.36381968721,2627.655854645814
B16,23,0.14949402023919042,0.14949402023919042,46777.12581968721,2627.655854645814
B16,24,0.14949402023919042,0.14949402023919042,47083.88681968721,2627.655854645814
B16,25,0.14949402023919042,0.14949402023919042,47390.64881968721,2627.655854645814
B16,26,0.14949402023919042,0.14949402023919042,47390.64881968721,2934.4178546458143
B16,27,0.14949402023919042,0.14949402023919042,47083.88681968721,2934.4178546458143
B16,28,0.14949402023919042,0.14949402023919042,46777.12581968721,2934.4178546458143
B16,29,0.14949402023919042,0.14949402023919042,46163.60181968721,2934.4178546458143
B16,30,0.14949402023919042,0.14949402023919042,45856.839819687215,2934.4178546458143
B16,31,0.14949402023919042,0.14949402023919042,45550.07881968721,2934.4178546458143
B16,32,0.14949402023919042,0.14949402023919042,45243.316819687214,2934.4178546458143
B16,33,0.14949402023919042,0.14949402023919042,45243.316819687214,3241.179854645814
B16,34,0.14949402023919042,0.14949402023919042,45550.07881968721,3241.179854645814
B16,35,0.14949402023919042,0.14949402023919042,45856.839819687215,3241.179854645814
B16,36,0.14949402023919042,0.14949402023919042,46163.60181968721,3241.179854645814
B16,37,0.14949402023919042,0.14949402023919042,46470.36381968721,3241.179854645814
B16,38,0.14949402023919042,0.14949402023919042,46777.12581968721,3241.179854645814
B16,39,0.14949402023919042,0.14949402023919042,47083.88681968721,3241.179854645814
B16,40,0.14949402023919042,0.14949402023919042,47390.64881968721,3241.179854645814
B16,41,0.14949402023919042,0.14949402023919042,47390.64881968721,3547.941854645814
B16,42,0.14949402023919042,0.14949402023919042,47083.88681968721,3547.941854645814
B16,43,0.14949402023919042,0.14949402023919042,46777.12581968721,3547.941854645814
B16,44,0.14949402023919042,0.14949402023919042,46470.36381968721,3547.941854645814
B16,45,0.14949402023919042,0.14949402023919042,46163.60181968721,3547.941854645814
B16,46,0.14949402023919042,0.14949402023919042,45856.839819687215,3547.941854645814
B16,47,0.14949402023919042,0.14949402023919042,45550.07881968721,3547.941854645814
B16,48,0.14949402023919042,0.14949402023919042,45243.316819687214,3547.941854645814
B16,49,0.14949402023919042,0.14949402023919042,45243.316819687214,3854.702854645814
B16,50,0.14949402023919042,0.14949402023919042,45550.07881968721,3854.702854645814
B16,51,0.14949402023919042,0.14949402023919042,45856.839819687215,3854.702854645814
B16,52,0.14949402023919042,0.14949402023919042,46163.60181968721,3854.702854645814
B16,53,0.14949402023919042,0.14949402023919042,46470.36381968721,3854.702854645814
B16,54,0.14949402023919042,0.14949402023919042,46777.12581968721,3854.702854645814
B16,55,0.14949402023919042,0.14949402023919042,47083.88681968721,3854.702854645814
B16,56,0.14949402023919042,0.14949402023919042,47390.64881968721,3854.702854645814
B16,57,0.14949402023919042,0.14949402023919042,47390.64881968721,4161.464854645814
B16,58,0.14949402023919042,0.14949402023919042,47083.88681968721,4161.464854645814
B16,59,0.14949402023919042,0.14949402023919042,46777.12581968721,4161.464854645814
B16,60,0.14949402023919042,0.14949402023919042,46470.36381968721,4161.464854645814
B16,61,0.14949402023919042,0.14949402023919042,46163.60181968721,4161.464854645814
B16,62,0.14949402023919042,0.14949402023919042,45856.839819687215,4161.464854645814
B16,63,0.14949402023919042,0.14949402023919042,45550.07881968721,4161.464854645814
B16,64,0.14949402023919042,0.14949402023919042,45243.316819687214,4161.464854645814
B18,1,0.14949402023919042,0.14949402023919042,52645.96152897884,2934.4178546458143
B18,2,0.14949402023919042,0.14949402023919042,51418.91452897884,2014.1328546458142
B18,3,0.14949402023919042,0.14949402023919042,51725.67652897884,2014.1328546458142
B18,4,0.14949402023919042,0.14949402023919042,52032.437528978844,2014.1328546458142
B18,5,0.14949402023919042,0.14949402023919042,52339.19952897884,2014.1328546458142
B18,6,0.14949402023919042,0.14949402023919042,52645.96152897884,2014.1328546458142
B18,7,0.14949402023919042,0.14949402023919042,52952.72352897884,2014.1328546458142
B18,8,0.14949402023919042,0.14949402023919042,53259.48452897884,2014.1328546458142
B18,9,0.14949402023919042,0.14949402023919042,53566.24652897884,2014.1328546458142
B18,10,0.14949402023919042,0.14949402023919042,53566.24652897884,2320.894854645814
B18,11,0.14949402023919042,0.14949402023919042,53259.48452897884,2320.894854645814
B18,12,0.14949402023919042,0.14949402023919042,52952.72352897884,2320.894854645814
B18,13,0.14949402023919042,0.14949402023919042,52645.96152897884,2320.894854645814
B18,14,0.14949402023919042,0.14949402023919042,52339.19952897884,2320.894854645814
B18,15,0.14949402023919042,0.14949402023919042,52032.437528978844,2320.894854645814
B18,16,0.14949402023919042,0.14949402023919042,51725.67652897884,2320.894854645814
B18,17,0.14949402023919042,0.14949402023919042,51418.91452897884,2320.894854645814
B18,18,0.14949402023919042,0.14949402023919042,51418.91452897884,2627.655854645814
B18,19,0.14949402023919042,0.14949402023919042,51725.67652897884,2627.655854645814
B18,20,0.14949402023919042,0.14949402023919042,52032.437528978844,2627.655854645814
B18,21,0.14949402023919042,0.14949402023919042,52339.19952897884,2627.655854645814
B18,22,0.14949402023919042,0.14949402023919042,52645.96152897884,2627.655854645814
B18,23,0.14949402023919042,0.14949402023919042,52952.72352897884,2627.655854645814
B18,24,0.14949402023919042,0.14949402023919042,53259.48452897884,2627.655854645814
B18,25,0.14949402023919042,0.14949402023919042,53566.24652897884,2627.655854645814
B18,26,0.14949402023919042,0.14949402023919042,53566.24652897884,2934.4178546458143
B18,27,0.14949402023919042,0.14949402023919042,53259.48452897884,2934.4178546458143
B18,28,0.14949402023919042,0.14949402023919042,52952.72352897884,2934.4178546458143
B18,29,0.14949402023919042,0.14949402023919042,52339.19952897884,2934.4178546458143
B18,30,0.14949402023919042,0.14949402023919042,52032.437528978844,2934.4178546458143
B18,31,0.14949402023919042,0.14949402023919042,51725.67652897884,2934.4178546458143
B18,32,0.14949402023919042,0.14949402023919042,51418.91452897884,2934.4178546458143
B18,33,0.14949402023919042,0.14949402023919042,51418.91452897884,3241.179854645814
B18,34,0.14949402023919042,0.14949402023919042,51725.67652897884,3241.179854645814
B18,35,0.14949402023919042,0.14949402023919042,52032.437528978844,3241.179854645814
B18,36,0.14949402023919042,0.14949402023919042,52339.19952897884,3241.179854645814
B18,37,0.14949402023919042,0.14949402023919042,52645.96152897884,3241.179854645814
B18,38,0.14949402023919042,0.14949402023919042,52952.72352897884,3241.179854645814
B18,39,0.14949402023919042,0.14949402023919042,53259.48452897884,3241.179854645814
B18,40,0.14949402023919042,0.14949402023919042,53566.24652897884,3241.179854645814
B18,41,0.14949402023919042,0.14949402023919042,53566.24652897884,3547.941854645814
B18,42,0.14949402023919042,0.14949402023919042,53259.48452897884,3547.941854645814
B18,43,0.14949402023919042,0.14949402023919042,52952.72352897884,3547.941854645814
B18,44,0.14949402023919042,0.14949402023919042,52645.96152897884,3547.941854645814
B18,45,0.14949402023919042,0.14949402023919042,52339.19952897884,3547.941854645814
B18,46,0.14949402023919042,0.14949402023919042,52032.437528978844,3547.941854645814
B18,47,0.14949402023919042,0.14949402023919042,51725.67652897884,3547.941854645814
B18,48,0.14949402023919042,0.14949402023919042,51418.91452897884,3547.941854645814
B18,49,0.14949402023919042,0.14949402023919042,51418.91452897884,3854.702854645814
B18,50,0.14949402023919042,0.14949402023919042,51725.67652897884,3854.702854645814
B18,51,0.14949402023919042,0.14949402023919042,52032.437528978844,3854.702854645814
B18,52,0.14949402023919042,0.14949402023919042,52339.19952897884,3854.702854645814
B18,53,0.14949402023919042,0.14949402023919042,52645.96152897884,3854.702854645814
B18,54,0.14949402023919042,0.14949402023919042,52952.72352897884,3854.702854645814
B18,55,0.14949402023919042,0.14949402023919042,53259.48452897884,3854.702854645814
B18,56,0.14949402023919042,0.14949402023919042,53566.24652897884,3854.702854645814
B18,57,0.14949402023919042,0.14949402023919042,53566.24652897884,4161.464854645814
B18,58,0.14949402023919042,0.14949402023919042,53259.48452897884,4161.464854645814
B18,59,0.14949402023919042,0.14949402023919042,52952.72352897884,4161.464854645814
B18,60,0.14949402023919042,0.14949402023919042,52645.96152897884,4161.464854645814
B18,61,0.14949402023919042,0.14949402023919042,52339.19952897884,4161.464854645814
B18,62,0.14949402023919042,0.14949402023919042,52032.437528978844,4161.464854645814
B18,63,0.14949402023919042,0.14949402023919042,51725.67652897884,4161.464854645814
B18,64,0.14949402023919042,0.14949402023919042,51418.91452897884,4161.464854645814
B2,1,0.14949402023919042,0.14949402023919042,3241.179854645814,2934.4178546458143
B2,2,0.14949402023919042,0.14949402023919042,2014.1328546458142,2014.1328546458142
B2,3,0.14949402023919042,0.14949402023919042,2320.894854645814,2014.1328546458142
B2,4,0.14949402023919042,0.14949402023919042,2627.655854645814,2014.1328546458142
B2,5,0.14949402023919042,0.14949402023919042,2934.4178546458143,2014.1328546458142
B2,6,0.14949402023919042,0.14949402023919042,3241.179854645814,2014.1328546458142
B2,7,0.14949402023919042,0.14949402023919042,3547.941854645814,2014.1328546458142
B2,8,0.14949402023919042,0.14949402023919042,3854.702854645814,2014.1328546458142
B2,9,0.14949402023919042,0.14949402023919042,4161.464854645814,2014.1328546458142
B2,10,0.14949402023919042,0.14949402023919042,4161.464854645814,2320.894854645814
B2,11,0.14949402023919042,0.14949402023919042,3854.702854645814,2320.894854645814
B2,12,0.14949402023919042,0.14949402023919042,3547.941854645814,2320.894854645814
B2,13,0.14949402023919042,0.14949402023919042,3241.179854645814,2320.894854645814
B2,14,0.14949402023919042,0.14949402023919042,2934.4178546458143,2320.894854645814
B2,15,0.14949402023919042,0.14949402023919042,2627.655854645814,2320.894854645814
B2,16,0.14949402023919042,0.14949402023919042,2320.894854645814,2320.894854645814
B2,17,0.14949402023919042,0.14949402023919042,2014.1328546458142,2320.894854645814
B2,18,0.14949402023919042,0.14949402023919042,2014.1328546458142,2627.655854645814
B2,19,0.14949402023919042,0.14949402023919042,2320.894854645814,2627.655854645814
B2,20,0.14949402023919042,0.14949402023919042,2627.655854645814,2627.655854645814
B2,21,0.14949402023919042,0.14949402023919042,2934.4178546458143,2627.655854645814
B2,22,0.14949402023919042,0.14949402023919042,3241.179854645814,2627.655854645814
B2,23,0.14949402023919042,0.14949402023919042,3547.941854645814,2627.655854645814
B2,24,0.14949402023919042,0.14949402023919042,3854.702854645814,2627.655854645814
B2,25,0.14949402023919042,0.14949402023919042,4161.464854645814,2627.655854645814
B2,26,0.14949402023919042,0.14949402023919042,4161.464854645814,2934.4178546458143
B2,27,0.14949402023919042,0.14949402023919042,3854.702854645814,2934.4178546458143
B2,28,0.14949402023919042,0.14949402023919042,3547.941854645814,2934.4178546458143
B2,29,0.14949402023919042,0.14949402023919042,2934.4178546458143,2934.4178546458143
B2,30,0.14949402023919042,0.14949402023919042,2627.655854645814,2934.4178546458143
B2,31,0.14949402023919042,0.14949402023919042,2320.894854645814,2934.4178546458143
B2,32,0.14949402023919042,0.14949402023919042,2014.1328546458142,2934.4178546458143
B2,33,0.14949402023919042,0.14949402023919042,2014.1328546458142,3241.179854645814
B2,34,0.14949402023919042,0.14949402023919042,2320.894854645814,3241.179854645814
